영화코드,영화명,누적관객수,배우파워,평점,코멘트수,일차,일차2,일차3,국적군,감독평균최대관객수,감독.group,배급사평균최대관객수,배급사.group,장르평균최대관객수,장르.group,요일구분,월.group,평점계,기사수,등급평균최대관객수,공휴일평균관객수,공휴일누적평균관객수,공휴일총합
11,가디언즈 오브 갤럭시 VOL. 2,2495390,22269556,8.17,8031,13,169,2197,0,1974901,3,2228005,2,2008838,4,0,2,65613.27,1709,1676603.312,42032.47881,1099090.904,1099090.904
12,가려진 시간,90229,30231490,7.35,824,0,0,0,1,507923,1,3309867,3,1158457,3,0,3,6056.4,8096,1676603.312,42032.47881,42032.47881,835765.8909
12,가려진 시간,150334,30231490,7.35,824,1,1,1,1,507923,1,3309867,3,1158457,3,0,3,6056.4,8096,1676603.312,42032.47881,84064.95763,835765.8909
12,가려진 시간,202336,30231490,7.35,824,2,4,8,1,507923,1,3309867,3,1158457,3,1,3,6056.4,8096,1676603.312,42032.47881,126097.4364,835765.8909
12,가려진 시간,285812,30231490,7.35,824,3,9,27,1,507923,1,3309867,3,1158457,3,2,3,6056.4,8096,1676603.312,103860.2757,229957.7122,835765.8909
12,가려진 시간,358451,30231490,7.35,824,4,16,64,1,507923,1,3309867,3,1158457,3,2,3,6056.4,8096,1676603.312,103860.2757,333817.9879,835765.8909
12,가려진 시간,387439,30231490,7.35,824,5,25,125,1,507923,1,3309867,3,1158457,3,0,3,6056.4,8096,1676603.312,42032.47881,375850.4667,835765.8909
12,가려진 시간,415520,30231490,7.35,824,6,36,216,1,507923,1,3309867,3,1158457,3,0,3,6056.4,8096,1676603.312,42032.47881,417882.9455,835765.8909
12,가려진 시간,434830,30231490,7.35,824,7,49,343,1,507923,1,3309867,3,1158457,3,0,3,6056.4,8096,1676603.312,42032.47881,459915.4243,835765.8909
12,가려진 시간,445092,30231490,7.35,824,8,64,512,1,507923,1,3309867,3,1158457,3,0,3,6056.4,8096,1676603.312,42032.47881,501947.9031,835765.8909
12,가려진 시간,456071,30231490,7.35,824,9,81,729,1,507923,1,3309867,3,1158457,3,1,3,6056.4,8096,1676603.312,42032.47881,543980.3819,835765.8909
12,가려진 시간,473263,30231490,7.35,824,10,100,1000,1,507923,1,3309867,3,1158457,3,2,3,6056.4,8096,1676603.312,103860.2757,647840.6576,835765.8909
12,가려진 시간,488858,30231490,7.35,824,11,121,1331,1,507923,1,3309867,3,1158457,3,2,3,6056.4,8096,1676603.312,103860.2757,751700.9334,835765.8909
12,가려진 시간,495113,30231490,7.35,824,12,144,1728,1,507923,1,3309867,3,1158457,3,0,3,6056.4,8096,1676603.312,42032.47881,793733.4122,835765.8909
12,가려진 시간,502419,30231490,7.35,824,13,169,2197,1,507923,1,3309867,3,1158457,3,0,3,6056.4,8096,1676603.312,42032.47881,835765.891,835765.8909
13,가시,24171,4397770,6.35,340,0,0,0,1,139215,1,193534.5,1,849535.2647,2,0,3,2159,27527,808491.7238,42032.47881,42032.47881,835765.8909
13,가시,44684,4397770,6.35,340,1,1,1,1,139215,1,193534.5,1,849535.2647,2,1,3,2159,27527,808491.7238,42032.47881,84064.95763,835765.8909
13,가시,71900,4397770,6.35,340,2,4,8,1,139215,1,193534.5,1,849535.2647,2,2,3,2159,27527,808491.7238,103860.2757,187925.2333,835765.8909
13,가시,95270,4397770,6.35,340,3,9,27,1,139215,1,193534.5,1,849535.2647,2,2,3,2159,27527,808491.7238,103860.2757,291785.5091,835765.8909
13,가시,105965,4397770,6.35,340,4,16,64,1,139215,1,193534.5,1,849535.2647,2,0,3,2159,27527,808491.7238,42032.47881,333817.9879,835765.8909
13,가시,115993,4397770,6.35,340,5,25,125,1,139215,1,193534.5,1,849535.2647,2,0,3,2159,27527,808491.7238,42032.47881,375850.4667,835765.8909
13,가시,121292,4397770,6.35,340,6,36,216,1,139215,1,193534.5,1,849535.2647,2,0,3,2159,27527,808491.7238,42032.47881,417882.9455,835765.8909
13,가시,123759,4397770,6.35,340,7,49,343,1,139215,1,193534.5,1,849535.2647,2,0,3,2159,27527,808491.7238,42032.47881,459915.4243,835765.8909
13,가시,126861,4397770,6.35,340,8,64,512,1,139215,1,193534.5,1,849535.2647,2,1,3,2159,27527,808491.7238,42032.47881,501947.9031,835765.8909
13,가시,130592,4397770,6.35,340,9,81,729,1,139215,1,193534.5,1,849535.2647,2,2,3,2159,27527,808491.7238,103860.2757,605808.1788,835765.8909
13,가시,133740,4397770,6.35,340,10,100,1000,1,139215,1,193534.5,1,849535.2647,2,2,3,2159,27527,808491.7238,103860.2757,709668.4545,835765.8909
13,가시,135436,4397770,6.35,340,11,121,1331,1,139215,1,193534.5,1,849535.2647,2,0,3,2159,27527,808491.7238,42032.47881,751700.9334,835765.8909
13,가시,137182,4397770,6.35,340,12,144,1728,1,139215,1,193534.5,1,849535.2647,2,0,3,2159,27527,808491.7238,42032.47881,793733.4122,835765.8909
13,가시,137414,4397770,6.35,340,13,169,2197,1,139215,1,193534.5,1,849535.2647,2,0,3,2159,27527,808491.7238,42032.47881,835765.891,835765.8909
14,간신,92552,10676526,6.33,1380,0,0,0,1,1050868,2,1154853,2,3427699,4,0,2,8735.4,13622,808491.7238,42032.47881,42032.47881,835765.8909
14,간신,185546,10676526,6.33,1380,1,1,1,1,1050868,2,1154853,2,3427699,4,1,2,8735.4,13622,808491.7238,42032.47881,84064.95763,835765.8909
14,간신,334041,10676526,6.33,1380,2,4,8,1,1050868,2,1154853,2,3427699,4,2,2,8735.4,13622,808491.7238,103860.2757,187925.2333,835765.8909
14,간신,485137,10676526,6.33,1380,3,9,27,1,1050868,2,1154853,2,3427699,4,2,2,8735.4,13622,808491.7238,103860.2757,291785.5091,835765.8909
14,간신,604630,10676526,6.33,1380,4,16,64,1,1050868,2,1154853,2,3427699,4,0,2,8735.4,13622,808491.7238,42032.47881,333817.9879,835765.8909
14,간신,649084,10676526,6.33,1380,5,25,125,1,1050868,2,1154853,2,3427699,4,0,2,8735.4,13622,808491.7238,42032.47881,375850.4667,835765.8909
14,간신,694266,10676526,6.33,1380,6,36,216,1,1050868,2,1154853,2,3427699,4,0,2,8735.4,13622,808491.7238,42032.47881,417882.9455,835765.8909
14,간신,726072,10676526,6.33,1380,7,49,343,1,1050868,2,1154853,2,3427699,4,0,2,8735.4,13622,808491.7238,42032.47881,459915.4243,835765.8909
14,간신,763736,10676526,6.33,1380,8,64,512,1,1050868,2,1154853,2,3427699,4,1,2,8735.4,13622,808491.7238,42032.47881,501947.9031,835765.8909
14,간신,829095,10676526,6.33,1380,9,81,729,1,1050868,2,1154853,2,3427699,4,2,2,8735.4,13622,808491.7238,103860.2757,605808.1788,835765.8909
14,간신,881679,10676526,6.33,1380,10,100,1000,1,1050868,2,1154853,2,3427699,4,2,2,8735.4,13622,808491.7238,103860.2757,709668.4545,835765.8909
14,간신,907078,10676526,6.33,1380,11,121,1331,1,1050868,2,1154853,2,3427699,4,0,2,8735.4,13622,808491.7238,42032.47881,751700.9334,835765.8909
14,간신,931298,10676526,6.33,1380,12,144,1728,1,1050868,2,1154853,2,3427699,4,0,2,8735.4,13622,808491.7238,42032.47881,793733.4122,835765.8909
14,간신,948493,10676526,6.33,1380,13,169,2197,1,1050868,2,1154853,2,3427699,4,0,2,8735.4,13622,808491.7238,42032.47881,835765.891,835765.8909
15,감기,431461,11059228,0,1,0,0,0,1,2828859,3,3070320,3,1158456.696,3,0,1,1,22263,1731104.126,42032.47881,42032.47881,923540.8953
15,감기,877954,11059228,0,1,1,1,1,1,2828859,3,3070320,3,1158456.696,3,0,1,1,22263,1731104.126,129807.4832,171839.962,923540.8953
15,감기,1133832,11059228,0,1,2,4,8,1,2828859,3,3070320,3,1158456.696,3,1,1,1,22263,1731104.126,42032.47881,213872.4409,923540.8953
15,감기,1513520,11059228,0,1,3,9,27,1,2828859,3,3070320,3,1158456.696,3,2,1,1,22263,1731104.126,103860.2757,317732.7166,923540.8953
15,감기,1848163,11059228,0,1,4,16,64,1,2828859,3,3070320,3,1158456.696,3,2,1,1,22263,1731104.126,103860.2757,421592.9923,923540.8953
15,감기,1969976,11059228,0,1,5,25,125,1,2828859,3,3070320,3,1158456.696,3,0,1,1,22263,1731104.126,42032.47881,463625.4711,923540.8953
15,감기,2083684,11059228,0,1,6,36,216,1,2828859,3,3070320,3,1158456.696,3,0,1,1,22263,1731104.126,42032.47881,505657.9499,923540.8953
15,감기,2183334,11059228,0,1,7,49,343,1,2828859,3,3070320,3,1158456.696,3,0,1,1,22263,1731104.126,42032.47881,547690.4287,923540.8953
15,감기,2262011,11059228,0,1,8,64,512,1,2828859,3,3070320,3,1158456.696,3,0,1,1,22263,1731104.126,42032.47881,589722.9075,923540.8953
15,감기,2352972,11059228,0,1,9,81,729,1,2828859,3,3070320,3,1158456.696,3,1,1,1,22263,1731104.126,42032.47881,631755.3863,923540.8953
15,감기,2533967,11059228,0,1,10,100,1000,1,2828859,3,3070320,3,1158456.696,3,2,1,1,22263,1731104.126,103860.2757,735615.6621,923540.8953
15,감기,2692639,11059228,0,1,11,121,1331,1,2828859,3,3070320,3,1158456.696,3,2,1,1,22263,1731104.126,103860.2757,839475.9378,923540.8953
15,감기,2741048,11059228,0,1,12,144,1728,1,2828859,3,3070320,3,1158456.696,3,0,1,1,22263,1731104.126,42032.47881,881508.4166,923540.8953
15,감기,2789195,11059228,0,1,13,169,2197,1,2828859,3,3070320,3,1158456.696,3,0,1,1,22263,1731104.126,42032.47881,923540.8954,923540.8953
16,감바의 대모험,7136,1,7.02,54,0,0,0,2,111214,1,165421.5,1,670653.5,2,0,3,379.08,89,701045.3636,42032.47881,42032.47881,835765.8909
16,감바의 대모험,10539,1,7.02,54,1,1,1,2,111214,1,165421.5,1,670653.5,2,1,3,379.08,89,701045.3636,42032.47881,84064.95763,835765.8909
16,감바의 대모험,32905,1,7.02,54,2,4,8,2,111214,1,165421.5,1,670653.5,2,2,3,379.08,89,701045.3636,103860.2757,187925.2333,835765.8909
16,감바의 대모험,56949,1,7.02,54,3,9,27,2,111214,1,165421.5,1,670653.5,2,2,3,379.08,89,701045.3636,103860.2757,291785.5091,835765.8909
16,감바의 대모험,58238,1,7.02,54,4,16,64,2,111214,1,165421.5,1,670653.5,2,0,3,379.08,89,701045.3636,42032.47881,333817.9879,835765.8909
16,감바의 대모험,60997,1,7.02,54,5,25,125,2,111214,1,165421.5,1,670653.5,2,0,3,379.08,89,701045.3636,42032.47881,375850.4667,835765.8909
16,감바의 대모험,63236,1,7.02,54,6,36,216,2,111214,1,165421.5,1,670653.5,2,0,3,379.08,89,701045.3636,42032.47881,417882.9455,835765.8909
16,감바의 대모험,64614,1,7.02,54,7,49,343,2,111214,1,165421.5,1,670653.5,2,0,3,379.08,89,701045.3636,42032.47881,459915.4243,835765.8909
16,감바의 대모험,66098,1,7.02,54,8,64,512,2,111214,1,165421.5,1,670653.5,2,1,3,379.08,89,701045.3636,42032.47881,501947.9031,835765.8909
16,감바의 대모험,78791,1,7.02,54,9,81,729,2,111214,1,165421.5,1,670653.5,2,2,3,379.08,89,701045.3636,103860.2757,605808.1788,835765.8909
16,감바의 대모험,91968,1,7.02,54,10,100,1000,2,111214,1,165421.5,1,670653.5,2,2,3,379.08,89,701045.3636,103860.2757,709668.4545,835765.8909
16,감바의 대모험,92717,1,7.02,54,11,121,1331,2,111214,1,165421.5,1,670653.5,2,0,3,379.08,89,701045.3636,42032.47881,751700.9334,835765.8909
16,감바의 대모험,93848,1,7.02,54,12,144,1728,2,111214,1,165421.5,1,670653.5,2,0,3,379.08,89,701045.3636,42032.47881,793733.4122,835765.8909
16,감바의 대모험,94528,1,7.02,54,13,169,2197,2,111214,1,165421.5,1,670653.5,2,0,3,379.08,89,701045.3636,42032.47881,835765.891,835765.8909
17,감시자들,222237,45255423,7.28,2061,0,0,0,1,5747225,4,1665753.608,2,1929185.111,4,0,1,15004.08,22419,1731104.126,42032.47881,42032.47881,835765.8909
17,감시자들,435800,45255423,7.28,2061,1,1,1,1,5747225,4,1665753.608,2,1929185.111,4,0,1,15004.08,22419,1731104.126,42032.47881,84064.95763,835765.8909
17,감시자들,732502,45255423,7.28,2061,2,4,8,1,5747225,4,1665753.608,2,1929185.111,4,1,1,15004.08,22419,1731104.126,42032.47881,126097.4364,835765.8909
17,감시자들,1286176,45255423,7.28,2061,3,9,27,1,5747225,4,1665753.608,2,1929185.111,4,2,1,15004.08,22419,1731104.126,103860.2757,229957.7122,835765.8909
17,감시자들,1786422,45255423,7.28,2061,4,16,64,1,5747225,4,1665753.608,2,1929185.111,4,2,1,15004.08,22419,1731104.126,103860.2757,333817.9879,835765.8909
17,감시자들,1969464,45255423,7.28,2061,5,25,125,1,5747225,4,1665753.608,2,1929185.111,4,0,1,15004.08,22419,1731104.126,42032.47881,375850.4667,835765.8909
17,감시자들,2174366,45255423,7.28,2061,6,36,216,1,5747225,4,1665753.608,2,1929185.111,4,0,1,15004.08,22419,1731104.126,42032.47881,417882.9455,835765.8909
17,감시자들,2373550,45255423,7.28,2061,7,49,343,1,5747225,4,1665753.608,2,1929185.111,4,0,1,15004.08,22419,1731104.126,42032.47881,459915.4243,835765.8909
17,감시자들,2537434,45255423,7.28,2061,8,64,512,1,5747225,4,1665753.608,2,1929185.111,4,0,1,15004.08,22419,1731104.126,42032.47881,501947.9031,835765.8909
17,감시자들,2742407,45255423,7.28,2061,9,81,729,1,5747225,4,1665753.608,2,1929185.111,4,1,1,15004.08,22419,1731104.126,42032.47881,543980.3819,835765.8909
17,감시자들,3159905,45255423,7.28,2061,10,100,1000,1,5747225,4,1665753.608,2,1929185.111,4,2,1,15004.08,22419,1731104.126,103860.2757,647840.6576,835765.8909
17,감시자들,3540581,45255423,7.28,2061,11,121,1331,1,5747225,4,1665753.608,2,1929185.111,4,2,1,15004.08,22419,1731104.126,103860.2757,751700.9334,835765.8909
17,감시자들,3665841,45255423,7.28,2061,12,144,1728,1,5747225,4,1665753.608,2,1929185.111,4,0,1,15004.08,22419,1731104.126,42032.47881,793733.4122,835765.8909
17,감시자들,3785950,45255423,7.28,2061,13,169,2197,1,5747225,4,1665753.608,2,1929185.111,4,0,1,15004.08,22419,1731104.126,42032.47881,835765.891,835765.8909
18,갓 오브 이집트,59744,6826354,7.29,561,0,0,0,0,915845,2,605354.5,1,1400551,3,0,3,4089.69,612,1676603.312,42032.47881,42032.47881,835765.8909
18,갓 오브 이집트,130641,6826354,7.29,561,1,1,1,0,915845,2,605354.5,1,1400551,3,1,3,4089.69,612,1676603.312,42032.47881,84064.95763,835765.8909
18,갓 오브 이집트,323234,6826354,7.29,561,2,4,8,0,915845,2,605354.5,1,1400551,3,2,3,4089.69,612,1676603.312,103860.2757,187925.2333,835765.8909
18,갓 오브 이집트,502287,6826354,7.29,561,3,9,27,0,915845,2,605354.5,1,1400551,3,2,3,4089.69,612,1676603.312,103860.2757,291785.5091,835765.8909
18,갓 오브 이집트,542273,6826354,7.29,561,4,16,64,0,915845,2,605354.5,1,1400551,3,0,3,4089.69,612,1676603.312,42032.47881,333817.9879,835765.8909
18,갓 오브 이집트,577199,6826354,7.29,561,5,25,125,0,915845,2,605354.5,1,1400551,3,0,3,4089.69,612,1676603.312,42032.47881,375850.4667,835765.8909
18,갓 오브 이집트,610123,6826354,7.29,561,6,36,216,0,915845,2,605354.5,1,1400551,3,0,3,4089.69,612,1676603.312,42032.47881,417882.9455,835765.8909
18,갓 오브 이집트,628970,6826354,7.29,561,7,49,343,0,915845,2,605354.5,1,1400551,3,0,3,4089.69,612,1676603.312,42032.47881,459915.4243,835765.8909
18,갓 오브 이집트,655116,6826354,7.29,561,8,64,512,0,915845,2,605354.5,1,1400551,3,1,3,4089.69,612,1676603.312,42032.47881,501947.9031,835765.8909
18,갓 오브 이집트,725951,6826354,7.29,561,9,81,729,0,915845,2,605354.5,1,1400551,3,2,3,4089.69,612,1676603.312,103860.2757,605808.1788,835765.8909
18,갓 오브 이집트,788381,6826354,7.29,561,10,100,1000,0,915845,2,605354.5,1,1400551,3,2,3,4089.69,612,1676603.312,103860.2757,709668.4545,835765.8909
18,갓 오브 이집트,802020,6826354,7.29,561,11,121,1331,0,915845,2,605354.5,1,1400551,3,0,3,4089.69,612,1676603.312,42032.47881,751700.9334,835765.8909
18,갓 오브 이집트,813240,6826354,7.29,561,12,144,1728,0,915845,2,605354.5,1,1400551,3,0,3,4089.69,612,1676603.312,42032.47881,793733.4122,835765.8909
18,갓 오브 이집트,823414,6826354,7.29,561,13,169,2197,0,915845,2,605354.5,1,1400551,3,0,3,4089.69,612,1676603.312,42032.47881,835765.891,835765.8909
19,강남 1970,163151,11150868,7.19,2096,0,0,0,1,2130866,3,3309867,3,2008838,4,0,2,15070.24,19872,808491.7238,42032.47881,42032.47881,835765.8909
19,강남 1970,291904,11150868,7.19,2096,1,1,1,1,2130866,3,3309867,3,2008838,4,0,2,15070.24,19872,808491.7238,42032.47881,84064.95763,835765.8909
19,강남 1970,440239,11150868,7.19,2096,2,4,8,1,2130866,3,3309867,3,2008838,4,1,2,15070.24,19872,808491.7238,42032.47881,126097.4364,835765.8909
19,강남 1970,730028,11150868,7.19,2096,3,9,27,1,2130866,3,3309867,3,2008838,4,2,2,15070.24,19872,808491.7238,103860.2757,229957.7122,835765.8909
19,강남 1970,1003805,11150868,7.19,2096,4,16,64,1,2130866,3,3309867,3,2008838,4,2,2,15070.24,19872,808491.7238,103860.2757,333817.9879,835765.8909
19,강남 1970,1099186,11150868,7.19,2096,5,25,125,1,2130866,3,3309867,3,2008838,4,0,2,15070.24,19872,808491.7238,42032.47881,375850.4667,835765.8909
19,강남 1970,1192642,11150868,7.19,2096,6,36,216,1,2130866,3,3309867,3,2008838,4,0,2,15070.24,19872,808491.7238,42032.47881,417882.9455,835765.8909
19,강남 1970,1289783,11150868,7.19,2096,7,49,343,1,2130866,3,3309867,3,2008838,4,0,2,15070.24,19872,808491.7238,42032.47881,459915.4243,835765.8909
19,강남 1970,1365429,11150868,7.19,2096,8,64,512,1,2130866,3,3309867,3,2008838,4,0,2,15070.24,19872,808491.7238,42032.47881,501947.9031,835765.8909
19,강남 1970,1453680,11150868,7.19,2096,9,81,729,1,2130866,3,3309867,3,2008838,4,1,2,15070.24,19872,808491.7238,42032.47881,543980.3819,835765.8909
19,강남 1970,1613799,11150868,7.19,2096,10,100,1000,1,2130866,3,3309867,3,2008838,4,2,2,15070.24,19872,808491.7238,103860.2757,647840.6576,835765.8909
19,강남 1970,1768957,11150868,7.19,2096,11,121,1331,1,2130866,3,3309867,3,2008838,4,2,2,15070.24,19872,808491.7238,103860.2757,751700.9334,835765.8909
19,강남 1970,1819957,11150868,7.19,2096,12,144,1728,1,2130866,3,3309867,3,2008838,4,0,2,15070.24,19872,808491.7238,42032.47881,793733.4122,835765.8909
19,강남 1970,1865834,11150868,7.19,2096,13,169,2197,1,2130866,3,3309867,3,2008838,4,0,2,15070.24,19872,808491.7238,42032.47881,835765.891,835765.8909
20,개구쟁이 스머프 2,144041,5329831,7.69,117,0,0,0,0,894112,2,1560090.167,2,670653.4828,2,0,1,899.73,792,701045.3636,42032.47881,42032.47881,835765.8909
20,개구쟁이 스머프 2,238040,5329831,7.69,117,1,1,1,0,894112,2,1560090.167,2,670653.4828,2,1,1,899.73,792,701045.3636,42032.47881,84064.95763,835765.8909
20,개구쟁이 스머프 2,341591,5329831,7.69,117,2,4,8,0,894112,2,1560090.167,2,670653.4828,2,2,1,899.73,792,701045.3636,103860.2757,187925.2333,835765.8909
20,개구쟁이 스머프 2,439597,5329831,7.69,117,3,9,27,0,894112,2,1560090.167,2,670653.4828,2,2,1,899.73,792,701045.3636,103860.2757,291785.5091,835765.8909
20,개구쟁이 스머프 2,488540,5329831,7.69,117,4,16,64,0,894112,2,1560090.167,2,670653.4828,2,0,1,899.73,792,701045.3636,42032.47881,333817.9879,835765.8909
20,개구쟁이 스머프 2,540281,5329831,7.69,117,5,25,125,0,894112,2,1560090.167,2,670653.4828,2,0,1,899.73,792,701045.3636,42032.47881,375850.4667,835765.8909
20,개구쟁이 스머프 2,570688,5329831,7.69,117,6,36,216,0,894112,2,1560090.167,2,670653.4828,2,0,1,899.73,792,701045.3636,42032.47881,417882.9455,835765.8909
20,개구쟁이 스머프 2,599781,5329831,7.69,117,7,49,343,0,894112,2,1560090.167,2,670653.4828,2,0,1,899.73,792,701045.3636,42032.47881,459915.4243,835765.8909
20,개구쟁이 스머프 2,626864,5329831,7.69,117,8,64,512,0,894112,2,1560090.167,2,670653.4828,2,1,1,899.73,792,701045.3636,42032.47881,501947.9031,835765.8909
20,개구쟁이 스머프 2,677281,5329831,7.69,117,9,81,729,0,894112,2,1560090.167,2,670653.4828,2,2,1,899.73,792,701045.3636,103860.2757,605808.1788,835765.8909
20,개구쟁이 스머프 2,725845,5329831,7.69,117,10,100,1000,0,894112,2,1560090.167,2,670653.4828,2,2,1,899.73,792,701045.3636,103860.2757,709668.4545,835765.8909
20,개구쟁이 스머프 2,743955,5329831,7.69,117,11,121,1331,0,894112,2,1560090.167,2,670653.4828,2,0,1,899.73,792,701045.3636,42032.47881,751700.9334,835765.8909
20,개구쟁이 스머프 2,764744,5329831,7.69,117,12,144,1728,0,894112,2,1560090.167,2,670653.4828,2,0,1,899.73,792,701045.3636,42032.47881,793733.4122,835765.8909
20,개구쟁이 스머프 2,777190,5329831,7.69,117,13,169,2197,0,894112,2,1560090.167,2,670653.4828,2,0,1,899.73,792,701045.3636,42032.47881,835765.891,835765.8909
21,개를 훔치는 완벽한 방법,42892,3654302,9.2,1281,0,0,0,1,363837.5,1,232332,1,1158457,3,0,2,11785.2,7277,701045.3636,42032.47881,42032.47881,923540.8953
21,개를 훔치는 완벽한 방법,80633,3654302,9.2,1281,1,1,1,1,363837.5,1,232332,1,1158457,3,0,2,11785.2,7277,701045.3636,129807.4832,171839.962,923540.8953
21,개를 훔치는 완벽한 방법,103707,3654302,9.2,1281,2,4,8,1,363837.5,1,232332,1,1158457,3,1,2,11785.2,7277,701045.3636,42032.47881,213872.4409,923540.8953
21,개를 훔치는 완벽한 방법,131354,3654302,9.2,1281,3,9,27,1,363837.5,1,232332,1,1158457,3,2,2,11785.2,7277,701045.3636,103860.2757,317732.7166,923540.8953
21,개를 훔치는 완벽한 방법,155810,3654302,9.2,1281,4,16,64,1,363837.5,1,232332,1,1158457,3,2,2,11785.2,7277,701045.3636,103860.2757,421592.9923,923540.8953
21,개를 훔치는 완벽한 방법,166630,3654302,9.2,1281,5,25,125,1,363837.5,1,232332,1,1158457,3,0,2,11785.2,7277,701045.3636,42032.47881,463625.4711,923540.8953
21,개를 훔치는 완벽한 방법,179136,3654302,9.2,1281,6,36,216,1,363837.5,1,232332,1,1158457,3,0,2,11785.2,7277,701045.3636,42032.47881,505657.9499,923540.8953
21,개를 훔치는 완벽한 방법,183398,3654302,9.2,1281,7,49,343,1,363837.5,1,232332,1,1158457,3,0,2,11785.2,7277,701045.3636,42032.47881,547690.4287,923540.8953
21,개를 훔치는 완벽한 방법,188215,3654302,9.2,1281,8,64,512,1,363837.5,1,232332,1,1158457,3,0,2,11785.2,7277,701045.3636,42032.47881,589722.9075,923540.8953
21,개를 훔치는 완벽한 방법,193190,3654302,9.2,1281,9,81,729,1,363837.5,1,232332,1,1158457,3,1,2,11785.2,7277,701045.3636,42032.47881,631755.3863,923540.8953
21,개를 훔치는 완벽한 방법,202432,3654302,9.2,1281,10,100,1000,1,363837.5,1,232332,1,1158457,3,2,2,11785.2,7277,701045.3636,103860.2757,735615.6621,923540.8953
21,개를 훔치는 완벽한 방법,211610,3654302,9.2,1281,11,121,1331,1,363837.5,1,232332,1,1158457,3,2,2,11785.2,7277,701045.3636,103860.2757,839475.9378,923540.8953
